task,choice,bibkey,paper,r,subject
CEPL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,2.683353329137899,23202
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.09804006515536458,23203
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8865885961963795,23204
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.942600915241055,23205
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2322653463948518,23206
CEPL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,3.2786099661979824,23207
CEPL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,3.55712068826193,23208
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4568390361359343,23209
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2629076257138513,23210
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6387362738000228,23211
CEPL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-2.4837451677606444,23212
CEPL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-2.5844515582639724,23213
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4656641240767203,23214
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1548144168453291,23215
CEPL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,2.7185435715969652,23216
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.47076895308448,23217
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.22463209121953695,23218
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9393048053630628,23219
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2309771674941294,23220
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2825326158758253,23221
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.922357341533061,23222
CEPL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-2.93,23223
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7637704955623486,23224
CEPL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.7049086101190187,23225
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.955095221074298,23226
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.13155947241233662,23227
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.5592351207882166,23228
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.3569892406230792,23229
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.42904944747453555,23230
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6474161264649592,23231
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.9039757332392038,23232
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.9216326374001802,23233
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8430944727989844,23234
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.426866885391064,23235
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.7243647772120312,23236
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.013574963945429674,23237
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.9186889251414687,23238
CEPL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-2.467135356224608,23239
CEPL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-2.93,23240
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.7129412407660856,23241
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.6444654454430565,23242
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3974096623365767,23243
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.8644302248116582,23244
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7071603826899082,23245
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8370987002551555,23246
CEPL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.25240172107704,23247
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37893782565835865,23248
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4394384836824611,23249
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7310943957744165,23250
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.36916319450596347,23251
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7148150895233265,23252
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.00904751084279265,23253
CEPL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,3.286948372111656,23254
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.23670657908078283,23255
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7649390322458931,23256
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.14067281750962138,23257
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1290836640750058,23258
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.10400098267942667,23259
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.3097003481118008,23260
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.810948780621402,23261
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6990174407605081,23262
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4036032684985548,23263
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.23462858793092892,23264
CEPL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.850612338811625,23265
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.28630529705435037,23266
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5206149139837362,23267
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.016917341793887264,23268
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.372844701912254,23269
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.46429592417553067,23270
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.3305255402089097,23271
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.4922334689437411,23272
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.69018958611181,23273
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5386334573337808,23274
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.9297775977570564,23275
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.8772236732160672,23276
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.538492550109513,23277
CEPL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-2.93,23278
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.48077385034412146,23279
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.5726905589434318,23280
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.7683917633630335,23281
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4831322890194133,23282
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9831463202927262,23283
CEPL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.2917273680539803,23284
CEPL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-2.326843640294392,23285
CEPL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.7109895148221406,23286
CEPL,8,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,5.269398128360044,23287
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5989232240989804,23288
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.08999128996161744,23289
CEPL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-2.484092983370647,23290
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.939662080737762,23291
CEPL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-2.4623192495899278,23292
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.011279832790605848,23293
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.430274066796992,23294
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.13243992191040888,23295
CEPL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.964188022124581,23296
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9497776761697605,23297
CEPL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7618802881077862,23298
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1738994857785292,23101
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1991122670238838,23102
HL,8,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.7438508227141574,23103
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6525153872417285,23104
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7391452452354133,23105
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6116505429521203,23106
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2418569387914613,23107
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3881018735584803,23108
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9340809758985414,23109
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.2364279466727748,23110
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2581409479212016,23111
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.30046909616794437,23112
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.10685600210446865,23113
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.25302761237602683,23114
HL,0,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23115
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.08007395145716145,23116
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6780210421420634,23117
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5459131221007556,23118
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.29298478339100265,23119
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3707725723739713,23120
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3254617275670171,23121
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7539586523920297,23122
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.35284302707295867,23123
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5797906129225157,23124
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5073265282507055,23125
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6614053021697327,23126
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.23264286169316623,23127
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6819034762121736,23128
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.41514898928813637,23129
HL,0,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23130
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.4208406182611362,23131
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.1728066521789877,23132
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5766662984970026,23133
HL,0,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23134
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.32684288879856466,23135
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.4778240601019934,23136
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23137
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.09445680543314666,23138
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6647351047256961,23139
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.11676929516717788,23140
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.13797557678073644,23141
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8247527046781034,23142
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5874941886193119,23143
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23144
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9354445139411837,23145
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5506353213288822,23146
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8491681138286367,23147
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.09521637030411512,23148
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.281913661453873,23149
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2029962023184635,23150
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.652134595606476,23151
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.04203316526953131,23152
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.12766983998706566,23153
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.0596938933013007,23154
HL,0,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23155
HL,0,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23156
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7004173146001994,23157
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8441231834841891,23158
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.47567807369399817,23159
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.729688583984971,23160
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.447566411490552,23161
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.17552793230861427,23162
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.49557614193763583,23163
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.0801423700340092,23164
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1591798438318074,23165
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.13099446909502147,23166
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.42159890149720014,23167
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3849108976684511,23168
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.07995910457335413,23169
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23170
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.3128503816248849,23171
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.24452841374557469,23172
HL,0,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23173
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.045037491254042834,23174
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.25205418353667486,23175
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.345884811906144,23176
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3838716322835535,23177
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8156026123370975,23178
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4518040028889663,23179
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.11659878415986896,23180
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.14364844309864566,23181
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7130401377007365,23182
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.0723203611979261,23183
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8022881629643961,23184
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23185
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.46209195390110835,23186
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.24320624621119352,23187
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.2556144580990076,23188
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.08729853177443148,23189
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5792751902504825,23190
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.044066947109531615,23191
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2744984760205262,23192
HL,8,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.6741573077673093,23193
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.26654848100617534,23194
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23195
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6995012648496777,23196
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3655950813461095,23197
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.12316930733155461,23198
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6837350767757744,23199
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.1125315665267408,23200
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5522636099345982,23201
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7591564735863358,23202
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4273858678829856,23203
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4012449163943529,23204
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5664722327631898,23205
HL,0,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23206
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6183630215702578,23207
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5998349566245451,23208
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.17850118063390252,23209
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6865751636354253,23210
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.0638513772864826,23211
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2052678154758178,23212
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6659145593643188,23213
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.12119529774878175,23214
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4275615236768499,23215
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6203549957741051,23216
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.19840395469218494,23217
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.12063601859845222,23218
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.026713366266340022,23219
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.14841286041075363,23220
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.11666072126477958,23221
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.0086565549485385,23222
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23223
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7053741537919268,23224
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6500323930336163,23225
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.06382319069234654,23226
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.626629582569003,23227
HL,0,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23228
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3493701237742789,23229
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.4130359638016672,23230
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3116742783947848,23231
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8632832367671653,23232
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5838555451715365,23233
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.541060328441672,23234
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.43044265903765333,23235
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.47786571018863466,23236
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.06711247561499477,23237
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.30277420015772805,23238
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5662295947712845,23239
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23240
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.4258418874116614,23241
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23242
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5831771340453997,23243
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.27756386789493265,23244
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8707798740593716,23245
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.37227814853424207,23246
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23247
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4510689484747127,23248
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3455109229707159,23249
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.07395919365575537,23250
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1526023362250999,23251
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6664567112550139,23252
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.0454719093628226,23253
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.38914300469215957,23254
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.2157129200454801,23255
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8202901859721169,23256
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.021931899599730964,23257
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.11849888199707494,23258
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.14246156068285928,23259
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.42164740002714096,23260
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.21105038563953715,23261
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.1320253162644802,23262
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9200712016317993,23263
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4696214897301979,23264
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6404147803876549,23265
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.06381737180985511,23266
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.14899810336763042,23267
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.07427000357303769,23268
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.55640139603056,23269
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4007144991471432,23270
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.16138528240146116,23271
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4571734135784209,23272
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1828834254969843,23273
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3261135408817791,23274
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.0720236609922722,23275
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.26331982004921883,23276
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.0404269924387335,23277
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.331777198240161,23278
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7895622942084446,23279
HL,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.03535580186173315,23280
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.49417912980075923,23281
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.581241844992619,23282
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5207638711901381,23283
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5562788463407196,23284
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.1295596331125124,23285
HL,0,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23286
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9221726143267005,23287
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2517159597342834,23288
HL,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1288393786503002,23289
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8038238313328474,23290
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5202347559877671,23291
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23292
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23293
HL,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7523041123896836,23294
HL,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37,23295
HL,7,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1.4124405982112511,23296
HL,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9503859451971948,23297
HL,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5476035775640048,23298
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6611576958606019,23101
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23102
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23103
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8529153732769191,23104
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.3827302428055555,23105
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.17707235638517888,23106
